sample,field,id,z,z_type,logM,logM_elo,logM_ehi,av,av_code,av_fast,logssfr,logage_lw,logage_fit,uv,vj,quiescent_uvj,re_arcsec,re_kpc,band,lam_rest_A,re_5000_kpc,q,n,n_err,flag,primary,re_limit
LEGA-C,COSMOS,38013,0.6764,spec,11.297,0.0300000000000011,0.0299999999999993,0.329,MAGPHYS (de Graaff+21),0.7,-10.42,0.4719999999999995,0.4719999999999995,1.6318754524999222,1.239811692869783,False,2.2083,15.56151505592433,F814W,4855.643044619423,15.44795744305203,0.4731,4.1761,0.7183,0.0,1.0,0.0
LEGA-C,COSMOS,38110,0.696,spec,10.57,0.08,0.0299999999999993,0.181,MAGPHYS (de Graaff+21),0.5,-11.57,0.4269999999999996,0.4269999999999996,1.9954844875224496,1.1616608866181215,True,0.3149,2.245075802594205,F814W,4799.528301886792,2.222225604523569,0.7144,3.8535,0.6628,0.0,1.0,0.0
LEGA-C,COSMOS,38461,0.8283,spec,11.268,0.1300000000000007,0.0399999999999991,0.504,MAGPHYS (de Graaff+21),0.3,-10.92,0.5969999999999995,0.5969999999999995,1.8174801046346705,1.2098827952674704,True,0.6936,5.268408437608972,F814W,4452.223376907509,5.117774805336046,0.5854,3.33,0.5728,0.0,1.0,0.0
LEGA-C,COSMOS,38646,0.9691,spec,11.279,0.0,0.0,0.347,MAGPHYS (de Graaff+21),0.2,-11.57,0.6519999999999992,0.6519999999999992,1.9263582433774755,1.0119064984367858,True,0.5035,4.00164306988122,F814W,4133.868264689452,3.8157947473263536,0.747,5.5635,0.9569,0.0,1.0,0.0
LEGA-C,COSMOS,38648,0.6744,spec,11.475,0.0600000000000005,0.08,0.415,MAGPHYS (de Graaff+21),1.0,-11.17,0.6270000000000007,0.6270000000000007,2.066895085288697,1.4190053289083004,True,0.6233,4.386895732002777,F814W,4861.442904921166,4.356182926195378,0.4924,3.077,0.5292,0.0,1.0,0.0
LEGA-C,COSMOS,38729,0.7899,spec,11.24,0.1099999999999994,0.1099999999999994,1.3,MAGPHYS (de Graaff+21),2.2,-9.825,0.2370000000000001,0.2370000000000001,1.562288180358249,1.449644838426891,False,1.5901,11.88698307292523,F814W,4547.740097212135,11.608552034110508,0.4908,5.0495,0.8685,0.0,1.0,0.0
LEGA-C,COSMOS,39409,0.7417,spec,10.528,0.0700000000000002,0.0700000000000002,0.277,MAGPHYS (de Graaff+21),1.1,-9.875,0.2119999999999997,0.2119999999999997,1.341787161931245,1.1326579443899885,False,0.4786,3.4975102699787333,F814W,4673.594763736579,3.438976915570899,0.5598,1.065,0.1832,0.0,1.0,0.0
LEGA-C,COSMOS,39865,0.8296,spec,10.757,0.1399999999999988,0.0099999999999997,0.074,MAGPHYS (de Graaff+21),0.2,-10.92,0.5719999999999992,0.5719999999999992,1.8608106153397288,1.2222126045301986,True,0.5301,4.02855479055415,F814W,4449.05990380411,3.912675553795856,0.6876,4.3175,0.7426,0.0,1.0,0.0
LEGA-C,COSMOS,39977,0.8507,spec,10.702,0.0,0.0,0.392,MAGPHYS (de Graaff+21),1.3,-11.37,0.5920000000000005,0.5920000000000005,2.275940506321062,1.3788627008909486,True,0.1214,0.930003510453069,F814W,4398.335764845734,0.9006668570573149,0.4051,1.8909,0.3252,0.0,1.0,0.0
LEGA-C,COSMOS,40011,0.6056,spec,10.544,0.0300000000000011,0.0,0.206,MAGPHYS (de Graaff+21),0.4,-11.77,0.4570000000000007,0.4570000000000007,1.9424476550968384,1.0548510753035107,True,0.4182,2.807891318141755,F814W,5069.755854509218,2.817633838337599,0.6495,3.588,0.6171,0.0,1.0,0.0
LEGA-C,COSMOS,40014,0.9365,spec,10.758,0.0,0.0,0.059,MAGPHYS (de Graaff+21),0.4,-11.42,0.5269999999999992,0.5269999999999992,1.8987057412095532,1.0556868802442467,True,0.1816,1.430532373919912,F814W,4203.459850245287,1.3697992227264255,0.4771,3.264,0.5614,0.0,1.0,0.0
LEGA-C,COSMOS,40232,0.9633,spec,10.92,0.0099999999999997,0.0999999999999996,0.987,MAGPHYS (de Graaff+21),0.4,-10.97,0.4570000000000007,0.4570000000000007,1.792560391740193,1.1586050834999204,True,0.7009,5.5620626372147335,F814W,4146.080578617633,5.307656504308798,0.4592,4.351,0.7484,0.0,1.0,0.0
LEGA-C,COSMOS,40279,0.9853,spec,11.011,0.0,0.0,0.028,MAGPHYS (de Graaff+21),0.3,-11.77,0.4269999999999996,0.4269999999999996,1.8773018188449395,1.0136201941987857,True,0.3473,2.771563066669033,F814W,4100.135999597038,2.637435392814492,0.6491,5.9131,1.0171,0.0,1.0,0.0
LEGA-C,COSMOS,40657,0.9321,spec,11.243,0.0,0.0399999999999991,0.21,MAGPHYS (de Graaff+21),0.6,-10.92,0.4320000000000004,0.4320000000000004,1.8404038585731224,1.13322266744805,True,0.3487,2.743367459853965,F814W,4213.0324517364525,2.628392280470624,0.7826,2.0879,0.3591,0.0,1.0,0.0
LEGA-C,COSMOS,40657,0.9321,spec,11.243,0.0,0.0399999999999991,0.21,MAGPHYS (de Graaff+21),0.6,-10.92,0.4320000000000004,0.4320000000000004,1.8404038585731224,1.13322266744805,True,0.3487,2.743367459853965,F814W,4213.0324517364525,2.628392280470624,0.7826,2.0879,0.3591,0.0,1.0,0.0
LEGA-C,COSMOS,40663,0.9367,spec,10.899,0.0599999999999987,0.1600000000000001,0.883,MAGPHYS (de Graaff+21),0.9,-10.02,0.1820000000000003,0.1820000000000003,1.6533395052291342,1.3164040339969032,False,1.063,8.374134509933196,F814W,4203.025765477359,8.018404193641288,0.472,1.3843,0.2381,0.0,1.0,0.0
LEGA-C,COSMOS,40748,0.6384,spec,10.75,0.1099999999999994,0.1500000000000003,0.284,MAGPHYS (de Graaff+21),0.5,-11.77,0.5269999999999992,0.5269999999999992,1.961118770252896,1.1829316025990235,True,0.3496,2.4035738082149485,F814W,4968.26171875,2.3997504300056147,0.5921,4.7321,0.8139,0.0,1.0,0.0
LEGA-C,COSMOS,40890,0.6369,spec,10.573,0.0600000000000005,0.1199999999999992,0.332,MAGPHYS (de Graaff+21),0.6,-10.87,0.4819999999999993,0.4819999999999993,1.7346789498137805,1.1417201404592543,True,0.271,1.8612594754802765,F814W,4972.8144663693565,1.8587243340680804,0.7024,5.5769,0.9592,0.0,1.0,0.0
LEGA-C,COSMOS,40961,0.7429,spec,10.978,0.0899999999999998,0.0899999999999998,0.2,MAGPHYS (de Graaff+21),0.5,-10.22,0.4420000000000001,0.4420000000000001,1.4478251764077068,1.0777153184192905,False,0.8407,6.147380319291169,F814W,4670.376957943657,6.043458790531018,0.8197,3.3636,0.5785,0.0,1.0,0.0
LEGA-C,COSMOS,40961,0.7427,spec,10.978,0.0899999999999998,0.0899999999999998,0.2,MAGPHYS (de Graaff+21),0.5,-10.22,0.4420000000000001,0.4420000000000001,1.4478251764077068,1.0777153184192905,False,0.8407,6.146761437961757,F814W,4670.912951167727,6.043023740029685,0.8197,3.3636,0.5785,0.0,1.0,0.0
LEGA-C,COSMOS,41158,0.7358,spec,11.142,0.1799999999999997,0.0099999999999997,0.365,MAGPHYS (de Graaff+21),0.4,-11.42,0.6020000000000003,0.6020000000000003,2.146904446435031,1.3277617780516673,True,0.4758,3.466613755114631,F814W,4689.480354879594,3.411490254995184,0.7738,3.5806,0.6159,0.0,1.0,0.0
LEGA-C,COSMOS,41209,0.6671,spec,10.758,0.0999999999999996,0.0600000000000005,0.427,MAGPHYS (de Graaff+21),0.6,-11.42,0.5820000000000007,0.5820000000000007,2.006961673392681,1.2253751101356534,True,0.3379,2.367409302853644,F814W,4882.730490072581,2.353404270130473,0.9195,3.6344,0.6251,0.0,1.0,0.0
LEGA-C,COSMOS,41209,0.6665,spec,10.758,0.0999999999999996,0.0600000000000005,0.427,MAGPHYS (de Graaff+21),0.6,-11.42,0.5820000000000007,0.5820000000000007,2.006961673392681,1.2253751101356534,True,0.3379,2.3665140663062765,F814W,4884.488448844884,2.352726048472132,0.9195,3.6344,0.6251,0.0,1.0,0.0
LEGA-C,COSMOS,41325,0.6739,spec,11.192,0.0299999999999993,0.0500000000000007,0.666,MAGPHYS (de Graaff+21),1.0,-9.825,0.1769999999999996,0.1769999999999996,1.431654820159364,1.2916958490252726,False,1.7663,12.427699692782816,F814W,4862.895035545731,12.341614394955691,0.4998,2.5037,0.4306,0.0,1.0,0.0
LEGA-C,COSMOS,41359,0.7428,spec,10.769,0.1300000000000007,0.0700000000000002,0.842,MAGPHYS (de Graaff+21),0.6,-10.57,0.4420000000000001,0.4420000000000001,1.6753732224875064,1.1306807598216742,True,0.2619,1.9149730854551283,F814W,4670.644939178334,1.882627450183708,0.8328,3.3844,0.5821,0.0,1.0,0.0
LEGA-C,COSMOS,53123,0.6621,spec,10.87,0.0399999999999991,0.0100000000000015,0.079,MAGPHYS (de Graaff+21),0.5,-10.92,0.6219999999999999,0.6219999999999999,1.8232535657501887,1.1294723832072036,True,0.9746,6.806653725190761,F814W,4897.418927862343,6.771470176893067,0.6379,4.3805,0.7534,0.0,1.0,0.0
LEGA-C,COSMOS,53144,0.7443,spec,10.559,0.1399999999999988,0.1400000000000005,0.5,MAGPHYS (de Graaff+21),1.1,-9.725,0.1419999999999994,0.1419999999999994,1.289427466779597,1.0470299413833737,False,0.7236,5.2948412982628685,F814W,4666.628446941467,5.2042871677085545,0.8106,1.093,0.188,0.0,1.0,0.0
LEGA-C,COSMOS,53162,0.8038,spec,11.191,0.1000000000000014,0.0599999999999987,2.239,MAGPHYS (de Graaff+21),2.1,-9.875,0.1969999999999991,0.1969999999999991,1.5642937151681244,1.4006533493788342,False,0.6935,5.215421510249287,F814W,4512.695420778357,5.083419123027754,0.7988,2.9677,0.5104,0.0,1.0,0.0
LEGA-C,COSMOS,53400,0.737,spec,10.776,0.0899999999999998,0.0700000000000002,1.228,MAGPHYS (de Graaff+21),0.8,-10.37,0.3970000000000002,0.3970000000000002,1.8051859483395736,1.5795011905022127,False,0.5409,3.9433498952086894,F814W,4686.240644789868,3.879975287299152,0.4251,2.436,0.419,0.0,1.0,0.0
LEGA-C,COSMOS,54242,0.6641,spec,10.899,0.0799999999999983,0.0,0.056,MAGPHYS (de Graaff+21),0.3,-11.07,0.6820000000000004,0.6820000000000004,1.9733701944233848,1.319709993926606,True,0.5386,3.766406970415217,F814W,4891.53296075957,3.745812114538076,0.66,4.3583,0.7496,0.0,1.0,0.0
LEGA-C,COSMOS,54255,0.6692,spec,10.92,0.0700000000000002,0.08,0.164,MAGPHYS (de Graaff+21),0.6,-10.87,0.5169999999999995,0.5169999999999995,1.7950860975173295,1.196071865559333,True,0.6022,4.2247255126964,F814W,4876.58758686796,4.198411505408618,0.6905,3.3059,0.5686,0.0,1.0,0.0
LEGA-C,COSMOS,54331,0.935,spec,11.671,0.0,0.0,1.186,MAGPHYS (de Graaff+21),0.9,-11.32,0.6470000000000002,0.6470000000000002,2.145734182099892,1.491762367112753,True,1.3513,10.640131421072896,F814W,4206.71834625323,10.190379314339513,0.6699,3.8419,0.6608,0.0,1.0,0.0
LEGA-C,COSMOS,54494,0.9071,spec,10.849,0.0,0.0,0.347,MAGPHYS (de Graaff+21),0.4,-11.57,0.6519999999999992,0.6519999999999992,1.945561192342248,1.0838376293378946,True,0.3097,2.418298897099955,F814W,4268.260709978501,2.3245035373122604,0.881,3.3822,0.5817,0.0,1.0,0.0
LEGA-C,COSMOS,54549,0.7634,spec,10.616,0.0,0.0400000000000009,0.268,MAGPHYS (de Graaff+21),0.3,-11.57,0.4169999999999998,0.4169999999999998,1.9874101111052596,1.0987414291580926,True,0.2327,1.7186765376273412,F814W,4616.082567766815,1.6846901602731563,0.5378,3.9392,0.6775,0.0,1.0,0.0
LEGA-C,COSMOS,54714,0.7387,spec,10.955,0.0500000000000007,0.08,0.956,MAGPHYS (de Graaff+21),0.4,-9.575,0.1069999999999993,0.1069999999999993,1.3877127393277005,1.169292171266509,False,0.7312,5.335333896475846,F814W,4681.658710530856,5.248304692987167,0.9255,3.9162,0.6736,0.0,1.0,0.0
LEGA-C,COSMOS,54952,0.6608,spec,11.193,0.0099999999999997,0.0600000000000005,0.118,MAGPHYS (de Graaff+21),0.7,-11.22,0.6020000000000003,0.6020000000000003,2.0099067759660745,1.2663700545641732,True,0.8184,5.710987552628195,F814W,4901.2524084778415,5.682578969059104,0.4936,3.2195,0.5538,0.0,1.0,0.0
LEGA-C,COSMOS,55118,0.6732,spec,11.157,0.0099999999999997,0.0,0.119,MAGPHYS (de Graaff+21),0.1,-11.77,0.5269999999999992,0.5269999999999992,2.0662517649857293,1.1786270775008665,True,0.5344,3.7584166955343177,F814W,4864.9294764523065,3.732772868496385,0.8603,3.4967,0.6014,0.0,1.0,0.0
LEGA-C,COSMOS,55118,0.6731,spec,11.157,0.0099999999999997,0.0,0.119,MAGPHYS (de Graaff+21),0.1,-11.77,0.5269999999999992,0.5269999999999992,2.0662517649857293,1.1786270775008665,True,0.5344,3.758184245782181,F814W,4865.220249835635,3.7325977763550418,0.8603,3.4967,0.6014,0.0,1.0,0.0
LEGA-C,COSMOS,55149,0.8861,spec,10.531,0.0,0.0700000000000002,0.107,MAGPHYS (de Graaff+21),0.2,-10.82,0.2520000000000006,0.2520000000000006,1.7246619250225033,0.970235372435357,True,0.191,1.4813900222600929,F814W,4315.783892688617,1.4278804142036352,0.2847,3.2229,0.5543,0.0,1.0,0.0
LEGA-C,COSMOS,55308,0.6829,spec,10.68,0.0700000000000002,0.0099999999999997,0.105,MAGPHYS (de Graaff+21),0.1,-10.72,0.6519999999999992,0.6519999999999992,1.7822494720576194,1.127103465497674,True,0.4095,2.8970776526817983,F814W,4836.888704022817,2.8731556803295524,0.8525,4.4064,0.7579,0.0,1.0,0.0
LEGA-C,COSMOS,55880,0.8992,spec,11.161,0.0199999999999995,0.1500000000000003,0.446,MAGPHYS (de Graaff+21),0.2,-11.37,0.3620000000000001,0.3620000000000001,1.78696763100933,0.9434260839148572,True,0.4276,3.33061429187153,F814W,4286.015164279696,3.204758189683825,0.8973,5.3027,0.9121,0.0,1.0,0.0
LEGA-C,COSMOS,56325,0.701,spec,11.008,0.0699999999999985,0.08,0.097,MAGPHYS (de Graaff+21),1.0,-9.825,0.2119999999999997,0.2119999999999997,1.3006313228181832,1.0923080841673216,False,1.044,7.464561475576533,F814W,4785.420340975897,7.383152192280905,0.8195,0.8635,0.1485,0.0,1.0,0.0
LEGA-C,COSMOS,56325,0.701,spec,11.008,0.0699999999999985,0.08,0.097,MAGPHYS (de Graaff+21),1.0,-9.825,0.2119999999999997,0.2119999999999997,1.3006313228181832,1.0923080841673216,False,1.044,7.464561475576533,F814W,4785.420340975897,7.383152192280905,0.8195,0.8635,0.1485,0.0,1.0,0.0
LEGA-C,COSMOS,56499,0.7434,spec,11.083,0.0400000000000009,0.0299999999999993,0.844,MAGPHYS (de Graaff+21),1.4,-9.975,0.2270000000000003,0.2270000000000003,1.4737301876090727,1.3252841669337028,False,0.8169,5.974851695665428,F814W,4669.037512905817,5.873425570979449,0.6628,1.6587,0.2853,0.0,1.0,0.0
LEGA-C,COSMOS,56578,0.7008,spec,11.043,0.0599999999999987,0.120000000000001,0.209,MAGPHYS (de Graaff+21),0.6,-11.42,0.5670000000000002,0.5670000000000002,1.9874657297471143,1.2768154235369067,True,0.9146,6.538611482674019,F814W,4785.983066792098,6.467490823113897,0.638,4.1586,0.7153,0.0,1.0,0.0
LEGA-C,COSMOS,56621,0.9347,spec,11.007,0.0299999999999993,0.0600000000000005,0.348,MAGPHYS (de Graaff+21),0.7,-11.07,0.4770000000000003,0.4770000000000003,2.028370745790722,1.3471173872743614,True,0.6249,4.920036381732498,F814W,4207.370651780638,4.712251989222261,0.4693,3.5342,0.6079,0.0,1.0,0.0
LEGA-C,COSMOS,56683,0.6706,spec,10.942,0.0,0.0,0.012,MAGPHYS (de Graaff+21),0.1,-10.77,0.6069999999999993,0.6069999999999993,1.651514959497482,1.1521976277027604,True,1.2109,8.502482654408292,F814W,4872.500897881001,8.447753549546535,0.5014,2.9152,0.5014,0.0,1.0,0.0
LEGA-C,COSMOS,56704,0.6881,spec,10.749,0.120000000000001,0.0,0.565,MAGPHYS (de Graaff+21),0.5,-11.62,0.5519999999999996,0.5519999999999996,1.99927055213602,1.1178576226242307,True,0.5156,3.659025167100976,F814W,4821.989218648185,3.6260138139292986,0.587,2.7751,0.4773,0.0,1.0,0.0
LEGA-C,COSMOS,56708,0.6608,spec,11.155,0.1399999999999988,0.0,0.283,MAGPHYS (de Graaff+21),0.8,-11.67,0.6519999999999992,0.6519999999999992,2.1268941793079508,1.266642890751362,True,0.4322,3.0159931821186534,F814W,4901.2524084778415,3.000990506387274,0.6047,3.6151,0.6218,0.0,1.0,0.0
LEGA-C,COSMOS,57184,0.9881,spec,10.871,0.0,0.1099999999999994,0.548,MAGPHYS (de Graaff+21),0.2,-11.07,0.3569999999999993,0.3569999999999993,1.8783725448557849,1.148451837395101,True,0.4138,3.304529154246594,F814W,4094.361450631256,3.143501208166414,0.9422,3.9028,0.6713,0.0,1.0,0.0
LEGA-C,COSMOS,57237,0.7872,spec,10.568,0.1399999999999988,0.0,0.206,MAGPHYS (de Graaff+21),0.4,-11.72,0.4570000000000007,0.4570000000000007,1.9178551147546985,1.0513071745086235,True,0.3656,2.7298381207217197,F814W,4554.610564010744,2.6669029105973023,0.6292,4.248,0.7307,0.0,1.0,0.0
LEGA-C,COSMOS,57375,0.638,spec,10.796,0.0599999999999987,0.1100000000000012,1.581,MAGPHYS (de Graaff+21),1.1,-10.47,0.4019999999999992,0.4019999999999992,2.0108750483084057,1.5967676822579626,True,0.9041,6.214170034246492,F814W,4969.47496947497,6.204663856755528,0.2835,3.4137,0.5872,0.0,1.0,0.0
LEGA-C,COSMOS,57389,0.6619,spec,11.246,0.0,0.0199999999999995,0.464,MAGPHYS (de Graaff+21),0.7,-11.42,0.4920000000000009,0.4920000000000009,2.059887079016276,1.268986278205682,True,0.5777,4.034168835902161,F814W,4898.008303748721,4.01343698311486,0.9434,3.131,0.5385,0.0,1.0,0.0
LEGA-C,COSMOS,57712,0.8959,spec,11.379,0.0899999999999998,0.0700000000000002,0.398,MAGPHYS (de Graaff+21),0.3,-10.42,0.4719999999999995,0.4719999999999995,1.656178099108939,1.1811903779141422,True,1.7045,13.262461651325122,F814W,4293.47539427185,12.76685378708329,0.7271,2.1712,0.3734,0.0,1.0,0.0
LEGA-C,COSMOS,57876,0.7485,spec,10.889,0.0199999999999995,0.0899999999999998,0.267,MAGPHYS (de Graaff+21),1.1,-9.675,0.1370000000000004,0.1370000000000004,1.1318306734633885,1.0545906260786018,False,0.8373,6.139656439578324,F814W,4655.418930511867,6.031026833024376,0.8446,1.2273,0.2111,0.0,1.0,0.0
LEGA-C,COSMOS,57903,0.6619,spec,11.203,0.08,0.0700000000000002,0.735,MAGPHYS (de Graaff+21),0.9,-10.22,0.4019999999999992,0.4019999999999992,1.6694974269882583,1.4263117994437935,False,1.1814,8.249899710463584,F814W,4898.008303748721,8.20750294590946,0.6827,5.5617,0.9566,0.0,1.0,0.0
LEGA-C,COSMOS,57903,0.6625,spec,11.203,0.08,0.0700000000000002,0.735,MAGPHYS (de Graaff+21),0.9,-10.22,0.4019999999999992,0.4019999999999992,1.6694974269882583,1.4263117994437935,False,1.1814,8.25306398365806,F814W,4896.24060150376,8.20991004680681,0.6827,5.5617,0.9566,0.0,1.0,0.0
LEGA-C,COSMOS,57970,0.662,spec,11.147,0.1300000000000007,0.0,0.167,MAGPHYS (de Graaff+21),1.0,-11.12,0.7219999999999995,0.7219999999999995,1.9668936206969927,1.4611337473499093,True,1.4996,10.472609557130612,F814W,4897.713598074609,10.4186334196898,0.6335,3.6286,0.6241,0.0,1.0,0.0
LEGA-C,COSMOS,58143,0.7631,spec,10.874,0.1500000000000003,0.0,0.296,MAGPHYS (de Graaff+21),0.2,-11.47,0.7119999999999997,0.7119999999999997,2.114458907719465,1.3118952495654783,True,0.2583,1.9074817486324191,F814W,4616.868016561738,1.8698413299753955,0.88,3.6385,0.6258,0.0,1.0,0.0
LEGA-C,COSMOS,58362,0.7383,spec,11.371,0.0999999999999996,0.0,0.716,MAGPHYS (de Graaff+21),0.6,-11.02,0.2919999999999998,0.2919999999999998,1.8540598061056544,1.1846122238956562,True,0.9401,6.85821216007506,F814W,4682.736006443077,6.7467300506410846,0.5407,4.9361,0.849,0.0,1.0,0.0
LEGA-C,COSMOS,58423,0.7723,spec,10.924,0.0399999999999991,0.0600000000000005,0.423,MAGPHYS (de Graaff+21),0.8,-10.27,0.3870000000000004,0.3870000000000004,1.6035579431650804,1.2520539434461442,False,1.0527,7.807478746371814,F814W,4592.901878914405,7.643461835191484,0.7267,1.3427,0.2309,0.0,1.0,0.0
LEGA-C,COSMOS,58707,0.6623,spec,10.621,0.0999999999999996,0.08,0.844,MAGPHYS (de Graaff+21),1.7,-9.575,-0.0079999999999991,-0.0079999999999991,1.3238563776044718,1.1475999684919866,False,1.1112,7.76166684117207,F814W,4896.82969379775,7.721314570972042,0.4631,3.6566,0.6289,0.0,1.0,0.0
LEGA-C,COSMOS,58802,0.638,spec,10.984,0.0700000000000002,0.0999999999999996,0.212,MAGPHYS (de Graaff+21),0.4,-11.22,0.6920000000000002,0.6920000000000002,2.102986156191319,1.4127747442439125,True,0.6454,4.436041743283582,F814W,4969.47496947497,4.429255672104875,0.4474,3.7708,0.6486,0.0,1.0,0.0
LEGA-C,COSMOS,58947,0.8353,spec,11.236,0.0600000000000005,0.1099999999999994,0.031,MAGPHYS (de Graaff+21),0.7,-10.82,0.4320000000000004,0.4320000000000004,1.9002519955533048,1.3081721381164946,True,0.9956,7.582912941011247,F814W,4435.242194736555,7.3590694900558224,0.6213,5.6966,0.9798,0.0,1.0,0.0
LEGA-C,COSMOS,59129,0.7382,spec,10.852,0.0099999999999997,0.0600000000000005,1.537,MAGPHYS (de Graaff+21),0.8,-9.825,0.0370000000000008,0.0370000000000008,1.6706835784644625,1.4218435345675953,False,0.6458,4.710996139148679,F814W,4683.005407893223,4.634484265824793,0.4104,2.2381,0.385,0.0,1.0,0.0
LEGA-C,COSMOS,59315,0.7883,spec,11.011,0.1099999999999994,0.08,0.411,MAGPHYS (de Graaff+21),1.1,-9.925,0.2870000000000008,0.2870000000000008,1.3605720759344706,1.066358984752205,False,1.2941,9.66739491913485,F814W,4551.808980596097,9.44306471856953,0.8639,1.993,0.3428,0.0,1.0,0.0
LEGA-C,COSMOS,59396,0.6824,spec,11.106,0.0,0.0,0.331,MAGPHYS (de Graaff+21),0.6,-12.07,0.4369999999999994,0.4369999999999994,2.063125212832181,1.1200229557898724,True,0.6638,4.6947549471180885,F814W,4838.326200665716,4.656334950604843,0.3025,3.1375,0.5396,0.0,1.0,0.0
LEGA-C,COSMOS,59531,0.6741,spec,11.31,0.0,0.0,0.237,MAGPHYS (de Graaff+21),0.2,-11.67,0.6820000000000004,0.6820000000000004,2.133765582839218,1.2068680324522254,True,0.665,4.679522203214411,F814W,4862.314079206738,4.646968871337222,0.6969,5.0906,0.8756,0.0,1.0,0.0
LEGA-C,COSMOS,59649,0.9872,spec,11.512,0.0,0.0599999999999987,0.573,MAGPHYS (de Graaff+21),0.7,-11.02,0.6020000000000003,0.6020000000000003,1.958370134805973,1.2703257810867254,True,1.367,10.914195950221549,F814W,4096.215780998389,10.383528331752068,0.9021,5.6794,0.9769,0.0,1.0,0.0
LEGA-C,COSMOS,59649,0.9874,spec,11.512,0.0,0.0599999999999987,0.573,MAGPHYS (de Graaff+21),0.7,-11.02,0.6020000000000003,0.6020000000000003,1.958370134805973,1.2703257810867254,True,1.367,10.914731925968807,F814W,4095.803562443393,10.383776990734702,0.9021,5.6794,0.9769,0.0,1.0,0.0
LEGA-C,COSMOS,59726,0.9719,spec,10.754,0.0,0.0899999999999998,0.217,MAGPHYS (de Graaff+21),0.3,-11.02,0.2019999999999999,0.2019999999999999,1.7834377501195475,1.0244337694093877,True,0.3251,2.5856511409967884,F814W,4127.998377199655,2.464690024717096,0.9009,3.0394,0.5228,0.0,1.0,0.0
LEGA-C,COSMOS,60137,0.9958,spec,10.772,0.0099999999999997,0.0199999999999995,1.338,MAGPHYS (de Graaff+21),1.5,-9.675,-0.2530000000000001,-0.2530000000000001,1.250652223226648,0.9814616945871436,False,0.6338,5.070852171699081,F814W,4078.56498647159,4.819092866889049,0.8587,0.5792,0.0996,0.0,1.0,0.0
LEGA-C,COSMOS,60250,0.6905,spec,10.823,0.0600000000000005,0.0499999999999989,0.444,MAGPHYS (de Graaff+21),1.0,-9.825,0.1820000000000003,0.1820000000000003,1.342091531285915,1.0544677420759148,False,1.2394,8.808020977348857,F814W,4815.143448683821,8.725456277579424,0.8114,1.2326,0.212,0.0,1.0,0.0
LEGA-C,COSMOS,60369,0.6851,spec,11.064,0.0,0.0,0.268,MAGPHYS (de Graaff+21),0.0,-11.57,0.4169999999999998,0.4169999999999998,2.0548177501909524,1.1237527736030497,True,0.6515,4.615223793355249,F814W,4830.573853183787,4.575619955608058,0.5392,3.6572,0.629,0.0,1.0,0.0
LEGA-C,COSMOS,60550,0.9359,spec,10.909,0.0200000000000013,0.0199999999999995,0.507,MAGPHYS (de Graaff+21),0.3,-10.42,0.3070000000000004,0.3070000000000004,1.54206580252405,0.9089967910449446,True,0.2942,2.3171276623843573,F814W,4204.762642698486,2.21892606716393,0.4334,2.6257,0.4516,0.0,1.0,0.0
LEGA-C,COSMOS,60792,0.6363,spec,11.339,0.1300000000000007,0.0099999999999997,0.104,MAGPHYS (de Graaff+21),0.8,-11.27,0.6270000000000007,0.6270000000000007,2.038174548863392,1.275996805191091,True,0.8671,5.952876610366192,F814W,4974.637902585101,5.945313336763791,0.9396,4.1914,0.7209,0.0,1.0,0.0
